route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,exceptional
H,1#15,1#51-3,"TERMINI (MA-MB-FS)","24297053",0,"",65339,0,0
H,1#15,1#51-4,"DEI CAPASSO","24297061",1,"",65340,0,0
H,1#15,1#51-5,"TERMINI (MA-MB-FS)","24297052",0,"",65339,0,0
H,1#15,1#51-6,"DEI CAPASSO","24297062",1,"",65340,0,0
H,1#15,1#51-7,"TERMINI (MA-MB-FS)","24297054",0,"",65339,0,0
H,1#15,1#51-8,"DEI CAPASSO","24297063",1,"",65340,0,0
H,1#15,1#51-9,"TERMINI (MA-MB-FS)","24297055",0,"",65339,0,0
H,1#15,1#51-10,"DEI CAPASSO","24297064",1,"",65340,0,0
H,1#15,1#51-11,"TERMINI (MA-MB-FS)","24297056",0,"",65339,0,0
H,1#15,1#51-12,"DEI CAPASSO","24297065",1,"",65340,0,0
H,1#15,1#51-13,"TERMINI (MA-MB-FS)","24297057",0,"",65339,0,0
H,1#15,1#51-14,"DEI CAPASSO","24297058",1,"",65340,0,0
H,1#15,1#51-15,"TERMINI (MA-MB-FS)","24297050",0,"",65339,0,0
H,1#15,1#51-16,"DEI CAPASSO","24297059",1,"",65340,0,0
H,1#15,1#51-17,"TERMINI (MA-MB-FS)","24297051",0,"",65339,0,0
H,1#15,1#51-18,"DEI CAPASSO","24297060",1,"",65340,0,0
H,1#26,1#52-2,"DEI CAPASSO","23042474",1,"",700208,0,0
H,1#26,1#52-3,"TERMINI (MA-MB-FS)","23042473",0,"",65339,0,0
H,1#26,1#52-4,"DEI CAPASSO","23042472",1,"",65340,0,0
H,1#26,1#52-5,"TERMINI (MA-MB-FS)","23042475",0,"",65339,0,0
H,1#26,1#52-6,"DEI CAPASSO","23042476",1,"",65340,0,0
H,1#26,1#52-7,"TERMINI (MA-MB-FS)","23042478",0,"",65339,0,0
H,1#26,1#52-8,"DEI CAPASSO","23042477",1,"",65340,0,0
H,1#26,1#52-9,"TERMINI (MA-MB-FS)","23042470",0,"",65339,0,0
H,1#26,1#52-10,"DEI CAPASSO","23042471",1,"",65340,0,0
H,1#26,1#52-11,"TERMINI (MA-MB-FS)","23042483",0,"",65339,0,0
H,1#26,1#52-12,"DEI CAPASSO","23042482",1,"",65340,0,0
H,1#26,1#52-13,"TERMINI (MA-MB-FS)","23042484",0,"",65339,0,0
H,1#26,1#52-14,"DEI CAPASSO","23042479",1,"",65340,0,0
H,1#26,1#52-15,"TERMINI (MA-MB-FS)","23042480",0,"",65339,0,0
H,1#26,1#52-16,"DEI CAPASSO","23042481",1,"",65340,0,0
H,1#26,1#52-17,"TERMINI (MA-MB-FS)","23042485",0,"",65339,0,0
P20,1#26,1#52-18,"PORTONACCIO/TIBURTINA","23042486",0,"",51506,0,0
H,1#15,1#53-2,"DEI CAPASSO","24297086",1,"",700208,0,0
H,1#15,1#53-3,"TERMINI (MA-MB-FS)","24297070",0,"",65339,0,0
H,1#15,1#53-4,"DEI CAPASSO","24297081",1,"",65340,0,0
H,1#15,1#53-5,"TERMINI (MA-MB-FS)","24297071",0,"",65339,0,0
H,1#15,1#53-6,"DEI CAPASSO","24297082",1,"",65340,0,0
H,1#15,1#53-7,"TERMINI (MA-MB-FS)","24297072",0,"",65339,0,0
H,1#15,1#53-8,"DEI CAPASSO","24297084",1,"",65340,0,0
H,1#15,1#53-9,"TERMINI (MA-MB-FS)","24297073",0,"",65339,0,0
H,1#15,1#53-10,"DEI CAPASSO","24297085",1,"",65340,0,0
H,1#15,1#53-11,"TERMINI (MA-MB-FS)","24297074",0,"",65339,0,0
H,1#15,1#53-12,"DEI CAPASSO","24297083",1,"",65340,0,0
H,1#15,1#53-13,"TERMINI (MA-MB-FS)","24297075",0,"",65339,0,0
H,1#15,1#53-14,"DEI CAPASSO","24297080",1,"",65340,0,0
H,1#15,1#53-15,"TERMINI (MA-MB-FS)","24297069",0,"",65339,0,0
H,1#15,1#53-16,"DEI CAPASSO","24297077",1,"",65340,0,0
H,1#15,1#53-17,"TERMINI (MA-MB-FS)","24297076",0,"",65339,0,0
H,1#15,1#53-18,"DEI CAPASSO","24297078",1,"",65340,0,0
H,1#15,1#53-19,"TERMINI (MA-MB-FS)","24297067",0,"",65339,0,0
H,1#15,1#53-20,"DEI CAPASSO","24297079",1,"",65340,0,0
H,1#15,1#53-21,"TERMINI (MA-MB-FS)","24297068",0,"",65339,0,0
P20,1#15,1#53-22,"PORTONACCIO/TIBURTINA","24297087",0,"",51506,0,0
H,1#1,1#54-2,"DEI CAPASSO","23309314",1,"",700208,0,0
H,1#1,1#54-3,"TERMINI (MA-MB-FS)","23309302",0,"",65339,0,0
H,1#1,1#54-4,"DEI CAPASSO","23309303",1,"",65340,0,0
H,1#1,1#54-5,"TERMINI (MA-MB-FS)","23309301",0,"",65339,0,0
H,1#1,1#54-6,"DEI CAPASSO","23309310",1,"",65340,0,0
H,1#1,1#54-7,"TERMINI (MA-MB-FS)","23309304",0,"",65339,0,0
H,1#1,1#54-8,"DEI CAPASSO","23309311",1,"",65340,0,0
H,1#1,1#54-9,"TERMINI (MA-MB-FS)","23309305",0,"",65339,0,0
H,1#1,1#54-10,"DEI CAPASSO","23309312",1,"",65340,0,0
H,1#1,1#54-11,"TERMINI (MA-MB-FS)","23309306",0,"",65339,0,0
H,1#1,1#54-12,"DEI CAPASSO","23309313",1,"",65340,0,0
H,1#1,1#54-13,"TERMINI (MA-MB-FS)","23309307",0,"",65339,0,0
H,1#1,1#54-14,"DEI CAPASSO","23309299",1,"",65340,0,0
H,1#1,1#54-15,"TERMINI (MA-MB-FS)","23309308",0,"",65339,0,0
H,1#1,1#54-16,"DEI CAPASSO","23309300",1,"",65340,0,0
H,1#1,1#54-17,"TERMINI (MA-MB-FS)","23309309",0,"",65339,0,0
P20,1#1,1#54-18,"PORTONACCIO/TIBURTINA","23309298",0,"",51506,0,0
H,1#15,1#55-2,"DEI CAPASSO","24297109",1,"",700208,0,0
H,1#15,1#55-3,"TERMINI (MA-MB-FS)","24297096",0,"",65339,0,0
H,1#15,1#55-4,"DEI CAPASSO","24297108",1,"",65340,0,0
H,1#15,1#55-5,"TERMINI (MA-MB-FS)","24297093",0,"",65339,0,0
H,1#15,1#55-6,"DEI CAPASSO","24297102",1,"",65340,0,0
H,1#15,1#55-7,"TERMINI (MA-MB-FS)","24297103",0,"",65339,0,0
H,1#15,1#55-8,"DEI CAPASSO","24297098",1,"",65340,0,0
H,1#15,1#55-9,"TERMINI (MA-MB-FS)","24297091",0,"",65339,0,0
H,1#15,1#55-10,"DEI CAPASSO","24297105",1,"",65340,0,0
H,1#15,1#55-11,"TERMINI (MA-MB-FS)","24297104",0,"",65339,0,0
H,1#15,1#55-12,"DEI CAPASSO","24297106",1,"",65340,0,0
H,1#15,1#55-13,"TERMINI (MA-MB-FS)","24297088",0,"",65339,0,0
H,1#15,1#55-14,"DEI CAPASSO","24297100",1,"",65340,0,0
H,1#15,1#55-15,"TERMINI (MA-MB-FS)","24297089",0,"",65339,0,0
H,1#15,1#55-16,"DEI CAPASSO","24297107",1,"",65340,0,0
H,1#15,1#55-17,"TERMINI (MA-MB-FS)","24297090",0,"",65339,0,0
H,1#15,1#55-18,"DEI CAPASSO","24297097",1,"",65340,0,0
H,1#15,1#55-19,"TERMINI (MA-MB-FS)","24297092",0,"",65339,0,0
H,1#15,1#55-20,"DEI CAPASSO","24297101",1,"",65340,0,0
H,1#15,1#55-21,"TERMINI (MA-MB-FS)","24297094",0,"",65339,0,0
H,1#15,1#55-22,"DEI CAPASSO","24297099",1,"",65340,0,0
H,1#15,1#55-23,"TERMINI (MA-MB-FS)","24297095",0,"",65339,0,0
P20,1#15,1#55-24,"PORTONACCIO/TIBURTINA","24297110",0,"",51506,0,0
P02,1#1,1#56-2,"TERMINI (MA-MB-FS)","23309332",0,"",52894,0,0
H,1#1,1#56-3,"DEI CAPASSO","23309321",1,"",65340,0,0
H,1#1,1#56-4,"TERMINI (MA-MB-FS)","23309331",0,"",65339,0,0
H,1#1,1#56-5,"DEI CAPASSO","23309322",1,"",65340,0,0
H,1#1,1#56-6,"TERMINI (MA-MB-FS)","23309317",0,"",65339,0,0
H,1#1,1#56-7,"DEI CAPASSO","23309323",1,"",65340,0,0
H,1#1,1#56-8,"TERMINI (MA-MB-FS)","23309324",0,"",65339,0,0
H,1#1,1#56-9,"DEI CAPASSO","23309318",1,"",65340,0,0
H,1#1,1#56-10,"TERMINI (MA-MB-FS)","23309327",0,"",65339,0,0
H,1#1,1#56-11,"DEI CAPASSO","23309320",1,"",65340,0,0
H,1#1,1#56-12,"TERMINI (MA-MB-FS)","23309330",0,"",65339,0,0
H,1#1,1#56-13,"DEI CAPASSO","23309328",1,"",65340,0,0
H,1#1,1#56-14,"TERMINI (MA-MB-FS)","23309319",0,"",65339,0,0
H,1#1,1#56-15,"DEI CAPASSO","23309326",1,"",65340,0,0
H,1#1,1#56-16,"TERMINI (MA-MB-FS)","23309316",0,"",65339,0,0
H,1#1,1#56-17,"DEI CAPASSO","23309325",1,"",65340,0,0
H,1#1,1#56-18,"TERMINI (MA-MB-FS)","23309315",0,"",65339,0,0
H,1#1,1#56-19,"DEI CAPASSO","23309329",1,"",65340,0,0
P02,1#26,1#57-2,"TERMINI (MA-MB-FS)","23042487",0,"",52894,0,0
H,1#26,1#57-3,"DEI CAPASSO","23042488",1,"",65340,0,0
H,1#26,1#57-4,"TERMINI (MA-MB-FS)","23042496",0,"",65339,0,0
H,1#26,1#57-5,"DEI CAPASSO","23042489",1,"",65340,0,0
H,1#26,1#57-6,"TERMINI (MA-MB-FS)","23042497",0,"",65339,0,0
H,1#26,1#57-7,"DEI CAPASSO","23042495",1,"",65340,0,0
H,1#26,1#57-8,"TERMINI (MA-MB-FS)","23042499",0,"",65339,0,0
H,1#26,1#57-9,"DEI CAPASSO","23042498",1,"",65340,0,0
H,1#26,1#57-10,"TERMINI (MA-MB-FS)","23042492",0,"",65339,0,0
H,1#26,1#57-11,"DEI CAPASSO","23042490",1,"",65340,0,0
H,1#26,1#57-12,"TERMINI (MA-MB-FS)","23042491",0,"",65339,0,0
H,1#26,1#57-13,"DEI CAPASSO","23042493",1,"",65340,0,0
H,1#26,1#57-14,"TERMINI (MA-MB-FS)","23042494",0,"",65339,0,0
H,1#26,1#57-15,"DEI CAPASSO","23042500",1,"",65340,0,0
P02,1#15,1#58-2,"TERMINI (MA-MB-FS)","24297129",0,"",52894,0,0
H,1#15,1#58-3,"DEI CAPASSO","24297113",1,"",65340,0,0
H,1#15,1#58-4,"TERMINI (MA-MB-FS)","24297126",0,"",65339,0,0
H,1#15,1#58-5,"DEI CAPASSO","24297120",1,"",65340,0,0
H,1#15,1#58-6,"TERMINI (MA-MB-FS)","24297128",0,"",65339,0,0
H,1#15,1#58-7,"DEI CAPASSO","24297119",1,"",65340,0,0
H,1#15,1#58-8,"TERMINI (MA-MB-FS)","24297125",0,"",65339,0,0
H,1#15,1#58-9,"DEI CAPASSO","24297112",1,"",65340,0,0
H,1#15,1#58-10,"TERMINI (MA-MB-FS)","24297111",0,"",65339,0,0
H,1#15,1#58-11,"DEI CAPASSO","24297114",1,"",65340,0,0
H,1#15,1#58-12,"TERMINI (MA-MB-FS)","24297121",0,"",65339,0,0
H,1#15,1#58-13,"DEI CAPASSO","24297115",1,"",65340,0,0
H,1#15,1#58-14,"TERMINI (MA-MB-FS)","24297122",0,"",65339,0,0
H,1#15,1#58-15,"DEI CAPASSO","24297117",1,"",65340,0,0
H,1#15,1#58-16,"TERMINI (MA-MB-FS)","24297127",0,"",65339,0,0
H,1#15,1#58-17,"DEI CAPASSO","24297118",1,"",65340,0,0
H,1#15,1#58-18,"TERMINI (MA-MB-FS)","24297123",0,"",65339,0,0
H,1#15,1#58-19,"DEI CAPASSO","24297116",1,"",65340,0,0
H,1#15,1#58-20,"TERMINI (MA-MB-FS)","24297124",0,"",65339,0,0
P20,1#15,1#58-21,"PORTONACCIO/TIBURTINA","24297130",0,"",51506,0,0
H,1#26,1#59-2,"DEI CAPASSO","23042501",1,"",700208,0,0
H,1#26,1#59-3,"TERMINI (MA-MB-FS)","23042502",0,"",65339,0,0
H,1#26,1#59-4,"DEI CAPASSO","23042508",1,"",65340,0,0
H,1#26,1#59-5,"TERMINI (MA-MB-FS)","23042515",0,"",65339,0,0
H,1#26,1#59-6,"DEI CAPASSO","23042503",1,"",65340,0,0
H,1#26,1#59-7,"TERMINI (MA-MB-FS)","23042516",0,"",65339,0,0
H,1#26,1#59-8,"DEI CAPASSO","23042514",1,"",65340,0,0
H,1#26,1#59-9,"TERMINI (MA-MB-FS)","23042510",0,"",65339,0,0
H,1#26,1#59-10,"DEI CAPASSO","23042509",1,"",65340,0,0
H,1#26,1#59-11,"TERMINI (MA-MB-FS)","23042511",0,"",65339,0,0
H,1#26,1#59-12,"DEI CAPASSO","23042513",1,"",65340,0,0
H,1#26,1#59-13,"TERMINI (MA-MB-FS)","23042512",0,"",65339,0,0
H,1#26,1#59-14,"DEI CAPASSO","23042519",1,"",65340,0,0
H,1#26,1#59-15,"TERMINI (MA-MB-FS)","23042517",0,"",65339,0,0
H,1#26,1#59-16,"DEI CAPASSO","23042504",1,"",65340,0,0
H,1#26,1#59-17,"TERMINI (MA-MB-FS)","23042507",0,"",65339,0,0
H,1#26,1#59-18,"DEI CAPASSO","23042518",1,"",65340,0,0
H,1#26,1#59-19,"TERMINI (MA-MB-FS)","23042506",0,"",65339,0,0
H,1#26,1#59-20,"DEI CAPASSO","23042505",1,"",65340,0,0
H,1#1,1#60-2,"DEI CAPASSO","23309352",1,"",700208,0,0
H,1#1,1#60-3,"TERMINI (MA-MB-FS)","23309333",0,"",65339,0,0
H,1#1,1#60-4,"DEI CAPASSO","23309341",1,"",65340,0,0
H,1#1,1#60-5,"TERMINI (MA-MB-FS)","23309334",0,"",65339,0,0
H,1#1,1#60-6,"DEI CAPASSO","23309348",1,"",65340,0,0
H,1#1,1#60-7,"TERMINI (MA-MB-FS)","23309335",0,"",65339,0,0
H,1#1,1#60-8,"DEI CAPASSO","23309349",1,"",65340,0,0
H,1#1,1#60-9,"TERMINI (MA-MB-FS)","23309336",0,"",65339,0,0
H,1#1,1#60-10,"DEI CAPASSO","23309347",1,"",65340,0,0
H,1#1,1#60-11,"TERMINI (MA-MB-FS)","23309337",0,"",65339,0,0
H,1#1,1#60-12,"DEI CAPASSO","23309343",1,"",65340,0,0
H,1#1,1#60-13,"TERMINI (MA-MB-FS)","23309338",0,"",65339,0,0
H,1#1,1#60-14,"DEI CAPASSO","23309344",1,"",65340,0,0
H,1#1,1#60-15,"TERMINI (MA-MB-FS)","23309342",0,"",65339,0,0
H,1#1,1#60-16,"DEI CAPASSO","23309345",1,"",65340,0,0
H,1#1,1#60-17,"TERMINI (MA-MB-FS)","23309339",0,"",65339,0,0
H,1#1,1#60-18,"DEI CAPASSO","23309346",1,"",65340,0,0
H,1#1,1#60-19,"TERMINI (MA-MB-FS)","23309351",0,"",65339,0,0
H,1#1,1#60-20,"DEI CAPASSO","23309340",1,"",65340,0,0
H,1#1,1#60-21,"TERMINI (MA-MB-FS)","23309350",0,"",65339,0,0
P20,1#1,1#60-22,"PORTONACCIO/TIBURTINA","23309353",0,"",51506,0,0
P02,1#26,1#61-2,"TERMINI (MA-MB-FS)","23042520",0,"",52894,0,0
H,1#26,1#61-3,"DEI CAPASSO","23042521",1,"",65340,0,0
H,1#26,1#61-4,"TERMINI (MA-MB-FS)","23042523",0,"",65339,0,0
H,1#26,1#61-5,"DEI CAPASSO","23042522",1,"",65340,0,0
H,1#26,1#61-6,"TERMINI (MA-MB-FS)","23042527",0,"",65339,0,0
H,1#26,1#61-7,"DEI CAPASSO","23042534",1,"",65340,0,0
H,1#26,1#61-8,"TERMINI (MA-MB-FS)","23042528",0,"",65339,0,0
H,1#26,1#61-9,"DEI CAPASSO","23042535",1,"",65340,0,0
H,1#26,1#61-10,"TERMINI (MA-MB-FS)","23042530",0,"",65339,0,0
H,1#26,1#61-11,"DEI CAPASSO","23042529",1,"",65340,0,0
H,1#26,1#61-12,"TERMINI (MA-MB-FS)","23042531",0,"",65339,0,0
H,1#26,1#61-13,"DEI CAPASSO","23042533",1,"",65340,0,0
H,1#26,1#61-14,"TERMINI (MA-MB-FS)","23042532",0,"",65339,0,0
H,1#26,1#61-15,"DEI CAPASSO","23042524",1,"",65340,0,0
H,1#26,1#61-16,"TERMINI (MA-MB-FS)","23042525",0,"",65339,0,0
H,1#26,1#61-17,"DEI CAPASSO","23042526",1,"",65340,0,0
P02,1#1,1#62-2,"TERMINI (MA-MB-FS)","23559691",0,"",52894,0,0
H,1#1,1#62-3,"DEI CAPASSO","23559677",1,"",65340,0,0
H,1#1,1#62-4,"TERMINI (MA-MB-FS)","23559682",0,"",65339,0,0
H,1#1,1#62-5,"DEI CAPASSO","23559686",1,"",65340,0,0
H,1#1,1#62-6,"TERMINI (MA-MB-FS)","23559683",0,"",65339,0,0
H,1#1,1#62-7,"DEI CAPASSO","23559679",1,"",65340,0,0
H,1#1,1#62-8,"TERMINI (MA-MB-FS)","23559684",0,"",65339,0,0
H,1#1,1#62-9,"DEI CAPASSO","23559687",1,"",65340,0,0
H,1#1,1#62-10,"TERMINI (MA-MB-FS)","23559685",0,"",65339,0,0
H,1#1,1#62-11,"DEI CAPASSO","23559690",1,"",65340,0,0
H,1#1,1#62-12,"TERMINI (MA-MB-FS)","23559673",0,"",65339,0,0
H,1#1,1#62-13,"DEI CAPASSO","23559675",1,"",65340,0,0
H,1#1,1#62-14,"TERMINI (MA-MB-FS)","23559678",0,"",65339,0,0
H,1#1,1#62-15,"DEI CAPASSO","23559676",1,"",65340,0,0
H,1#1,1#62-16,"TERMINI (MA-MB-FS)","23559680",0,"",65339,0,0
H,1#1,1#62-17,"DEI CAPASSO","23559688",1,"",65340,0,0
H,1#1,1#62-18,"TERMINI (MA-MB-FS)","23559674",0,"",65339,0,0
H,1#1,1#62-19,"DEI CAPASSO","23559689",1,"",65340,0,0
H,1#1,1#62-20,"TERMINI (MA-MB-FS)","23559681",0,"",65339,0,0
P20,1#1,1#62-21,"PORTONACCIO/TIBURTINA","23559692",0,"",51506,0,0
P02,1#15,1#63-2,"TERMINI (MA-MB-FS)","23987348",0,"",52894,0,0
H,1#15,1#63-3,"DEI CAPASSO","23987346",1,"",65340,0,0
H,1#15,1#63-4,"TERMINI (MA-MB-FS)","23987341",0,"",65339,0,0
H,1#15,1#63-5,"DEI CAPASSO","23987347",1,"",65340,0,0
H,1#15,1#63-6,"TERMINI (MA-MB-FS)","23987342",0,"",65339,0,0
H,1#15,1#63-7,"DEI CAPASSO","23987344",1,"",65340,0,0
H,1#15,1#63-8,"TERMINI (MA-MB-FS)","23987343",0,"",65339,0,0
H,1#15,1#63-9,"DEI CAPASSO","23987345",1,"",65340,0,0
P02,1#26,1#64-2,"TERMINI (MA-MB-FS)","24128373",0,"",52894,0,0
H,1#26,1#64-3,"DEI CAPASSO","24128375",1,"",65340,0,0
H,1#26,1#64-4,"TERMINI (MA-MB-FS)","24128376",0,"",65339,0,0
H,1#26,1#64-5,"DEI CAPASSO","24128377",1,"",65340,0,0
H,1#26,1#64-6,"TERMINI (MA-MB-FS)","24128378",0,"",65339,0,0
H,1#26,1#64-7,"DEI CAPASSO","24128379",1,"",65340,0,0
H,1#26,1#64-8,"TERMINI (MA-MB-FS)","24128374",0,"",65339,0,0
H,1#26,1#64-9,"DEI CAPASSO","24128380",1,"",65340,0,0
H,1#26,1#64-10,"TERMINI (MA-MB-FS)","24128381",0,"",65339,0,0
H,1#26,1#64-11,"DEI CAPASSO","24128382",1,"",65340,0,0
H,1#26,1#64-12,"TERMINI (MA-MB-FS)","24128383",0,"",65339,0,0
H,1#26,1#64-13,"DEI CAPASSO","24128384",1,"",65340,0,0
P02,1#26,1#65-2,"TERMINI (MA-MB-FS)","23042548",0,"",52894,0,0
H,1#26,1#65-3,"DEI CAPASSO","23042565",1,"",65340,0,0
H,1#26,1#65-4,"TERMINI (MA-MB-FS)","23042559",0,"",65339,0,0
H,1#26,1#65-5,"DEI CAPASSO","23042557",1,"",65340,0,0
H,1#26,1#65-6,"TERMINI (MA-MB-FS)","23042560",0,"",65339,0,0
H,1#26,1#65-7,"DEI CAPASSO","23042558",1,"",65340,0,0
H,1#26,1#65-8,"TERMINI (MA-MB-FS)","23042561",0,"",65339,0,0
H,1#26,1#65-9,"DEI CAPASSO","23042562",1,"",65340,0,0
H,1#26,1#65-10,"TERMINI (MA-MB-FS)","23042549",0,"",65339,0,0
H,1#26,1#65-11,"DEI CAPASSO","23042550",1,"",65340,0,0
H,1#26,1#65-12,"TERMINI (MA-MB-FS)","23042564",0,"",65339,0,0
H,1#26,1#65-13,"DEI CAPASSO","23042563",1,"",65340,0,0
H,1#26,1#65-14,"TERMINI (MA-MB-FS)","23042551",0,"",65339,0,0
H,1#26,1#65-15,"DEI CAPASSO","23042555",1,"",65340,0,0
H,1#26,1#65-16,"TERMINI (MA-MB-FS)","23042556",0,"",65339,0,0
H,1#26,1#65-17,"DEI CAPASSO","23042553",1,"",65340,0,0
H,1#26,1#65-18,"TERMINI (MA-MB-FS)","23042552",0,"",65339,0,0
H,1#26,1#65-19,"DEI CAPASSO","23042554",1,"",65340,0,0
P02,1#15,1#66-2,"TERMINI (MA-MB-FS)","24297152",0,"",52894,0,0
H,1#15,1#66-3,"DEI CAPASSO","24297147",1,"",65340,0,0
H,1#15,1#66-4,"TERMINI (MA-MB-FS)","24297138",0,"",65339,0,0
H,1#15,1#66-5,"DEI CAPASSO","24297148",1,"",65340,0,0
H,1#15,1#66-6,"TERMINI (MA-MB-FS)","24297140",0,"",65339,0,0
H,1#15,1#66-7,"DEI CAPASSO","24297149",1,"",65340,0,0
H,1#15,1#66-8,"TERMINI (MA-MB-FS)","24297139",0,"",65339,0,0
H,1#15,1#66-9,"DEI CAPASSO","24297150",1,"",65340,0,0
H,1#15,1#66-10,"TERMINI (MA-MB-FS)","24297133",0,"",65339,0,0
H,1#15,1#66-11,"DEI CAPASSO","24297142",1,"",65340,0,0
H,1#15,1#66-12,"TERMINI (MA-MB-FS)","24297134",0,"",65339,0,0
H,1#15,1#66-13,"DEI CAPASSO","24297151",1,"",65340,0,0
H,1#15,1#66-14,"TERMINI (MA-MB-FS)","24297135",0,"",65339,0,0
H,1#15,1#66-15,"DEI CAPASSO","24297143",1,"",65340,0,0
H,1#15,1#66-16,"TERMINI (MA-MB-FS)","24297137",0,"",65339,0,0
H,1#15,1#66-17,"DEI CAPASSO","24297145",1,"",65340,0,0
H,1#15,1#66-18,"TERMINI (MA-MB-FS)","24297131",0,"",65339,0,0
H,1#15,1#66-19,"DEI CAPASSO","24297141",1,"",65340,0,0
H,1#15,1#66-20,"TERMINI (MA-MB-FS)","24297132",0,"",65339,0,0
H,1#15,1#66-21,"DEI CAPASSO","24297144",1,"",65340,0,0
H,1#15,1#66-22,"TERMINI (MA-MB-FS)","24297136",0,"",65339,0,0
H,1#15,1#66-23,"DEI CAPASSO","24297146",1,"",65340,0,0
P02,1#1,1#67-2,"TERMINI (MA-MB-FS)","23309396",0,"",52894,0,0
H,1#1,1#67-3,"DEI CAPASSO","23309374",1,"",65340,0,0
H,1#1,1#67-4,"TERMINI (MA-MB-FS)","23309395",0,"",65339,0,0
H,1#1,1#67-5,"DEI CAPASSO","23309380",1,"",65340,0,0
H,1#1,1#67-6,"TERMINI (MA-MB-FS)","23309385",0,"",65339,0,0
H,1#1,1#67-7,"DEI CAPASSO","23309381",1,"",65340,0,0
H,1#1,1#67-8,"TERMINI (MA-MB-FS)","23309386",0,"",65339,0,0
H,1#1,1#67-9,"DEI CAPASSO","23309382",1,"",65340,0,0
H,1#1,1#67-10,"TERMINI (MA-MB-FS)","23309387",0,"",65339,0,0
H,1#1,1#67-11,"DEI CAPASSO","23309384",1,"",65340,0,0
H,1#1,1#67-12,"TERMINI (MA-MB-FS)","23309390",0,"",65339,0,0
H,1#1,1#67-13,"DEI CAPASSO","23309375",1,"",65340,0,0
H,1#1,1#67-14,"TERMINI (MA-MB-FS)","23309391",0,"",65339,0,0
H,1#1,1#67-15,"DEI CAPASSO","23309376",1,"",65340,0,0
H,1#1,1#67-16,"TERMINI (MA-MB-FS)","23309392",0,"",65339,0,0
H,1#1,1#67-17,"DEI CAPASSO","23309377",1,"",65340,0,0
H,1#1,1#67-18,"TERMINI (MA-MB-FS)","23309394",0,"",65339,0,0
H,1#1,1#67-19,"DEI CAPASSO","23309378",1,"",65340,0,0
H,1#1,1#67-20,"TERMINI (MA-MB-FS)","23309393",0,"",65339,0,0
H,1#1,1#67-21,"DEI CAPASSO","23309379",1,"",65340,0,0
H,1#1,1#67-22,"TERMINI (MA-MB-FS)","23309388",0,"",65339,0,0
H,1#1,1#67-23,"DEI CAPASSO","23309383",1,"",65340,0,0
H,1#1,1#67-24,"TERMINI (MA-MB-FS)","23309389",0,"",65339,0,0
P20,1#1,1#67-25,"PORTONACCIO/TIBURTINA","23309397",0,"",51506,0,0
P02,1#15,1#68-2,"TERMINI (MA-MB-FS)","24297174",0,"",52894,0,0
H,1#15,1#68-3,"DEI CAPASSO","24297167",1,"",65340,0,0
H,1#15,1#68-4,"TERMINI (MA-MB-FS)","24297156",0,"",65339,0,0
H,1#15,1#68-5,"DEI CAPASSO","24297168",1,"",65340,0,0
H,1#15,1#68-6,"TERMINI (MA-MB-FS)","24297157",0,"",65339,0,0
H,1#15,1#68-7,"DEI CAPASSO","24297169",1,"",65340,0,0
H,1#15,1#68-8,"TERMINI (MA-MB-FS)","24297158",0,"",65339,0,0
H,1#15,1#68-9,"DEI CAPASSO","24297170",1,"",65340,0,0
H,1#15,1#68-10,"TERMINI (MA-MB-FS)","24297159",0,"",65339,0,0
H,1#15,1#68-11,"DEI CAPASSO","24297171",1,"",65340,0,0
H,1#15,1#68-12,"TERMINI (MA-MB-FS)","24297160",0,"",65339,0,0
H,1#15,1#68-13,"DEI CAPASSO","24297172",1,"",65340,0,0
H,1#15,1#68-14,"TERMINI (MA-MB-FS)","24297161",0,"",65339,0,0
H,1#15,1#68-15,"DEI CAPASSO","24297162",1,"",65340,0,0
H,1#15,1#68-16,"TERMINI (MA-MB-FS)","24297155",0,"",65339,0,0
H,1#15,1#68-17,"DEI CAPASSO","24297163",1,"",65340,0,0
H,1#15,1#68-18,"TERMINI (MA-MB-FS)","24297173",0,"",65339,0,0
H,1#15,1#68-19,"DEI CAPASSO","24297164",1,"",65340,0,0
H,1#15,1#68-20,"TERMINI (MA-MB-FS)","24297153",0,"",65339,0,0
H,1#15,1#68-21,"DEI CAPASSO","24297165",1,"",65340,0,0
H,1#15,1#68-22,"TERMINI (MA-MB-FS)","24297154",0,"",65339,0,0
H,1#15,1#68-23,"DEI CAPASSO","24297166",1,"",65340,0,0
H,1#26,1#69-2,"DEI CAPASSO","24128399",1,"",700208,0,0
H,1#26,1#69-3,"TERMINI (MA-MB-FS)","24128391",0,"",65339,0,0
H,1#26,1#69-4,"DEI CAPASSO","24128392",1,"",65340,0,0
H,1#26,1#69-5,"TERMINI (MA-MB-FS)","24128394",0,"",65339,0,0
H,1#26,1#69-6,"DEI CAPASSO","24128395",1,"",65340,0,0
H,1#26,1#69-7,"TERMINI (MA-MB-FS)","24128393",0,"",65339,0,0
H,1#26,1#69-8,"DEI CAPASSO","24128396",1,"",65340,0,0
H,1#26,1#69-9,"TERMINI (MA-MB-FS)","24128385",0,"",65339,0,0
H,1#26,1#69-10,"DEI CAPASSO","24128386",1,"",65340,0,0
H,1#26,1#69-11,"TERMINI (MA-MB-FS)","24128398",0,"",65339,0,0
